year,chapter,district,case_count
2020,7,wybk,679
2021,11,akbk,82
2021,11,almbk,8
2021,11,alnbk,19
2021,11,alsbk,7
2021,11,arebk,7
2021,11,arwbk,10
2021,11,azbk,163
2021,11,cacbk,284
2021,11,caebk,4
2021,11,canbk,54
2021,11,casbk,22
2021,11,cobk,62
2021,11,ctbk,18
2021,11,dcbk,15
2021,11,debk,877
2021,11,flmbk,235
2021,11,flnbk,34
2021,11,flsbk,252
2021,11,gambk,14
2021,11,ganbk,123
2021,11,gasbk,11
2021,11,gubk,22
2021,11,hibk,8
2021,11,ianbk,6
2021,11,iasbk,5
2021,11,idbk,16
2021,11,ilcbk,12
2021,11,ilnbk,75
2021,11,ilsbk,3
2021,11,innbk,14
2021,11,insbk,29
2021,11,ksbk,13
2021,11,kyebk,13
2021,11,kywbk,10
2021,11,laebk,24
2021,11,lambk,8
2021,11,lawbk,27
2021,11,mabk,82
2021,11,mdbk,78
2021,11,mebk,7
2021,11,miebk,59
2021,11,miwbk,11
2021,11,mnbk,23
2021,11,moebk,16
2021,11,mowbk,22
2021,11,msnbk,13
2021,11,mssbk,49
2021,11,mtbk,6
2021,11,ncebk,49
2021,11,ncmbk,13
2021,11,ncwbk,27
2021,11,ndbk,4
2021,11,nebk,18
2021,11,nhbk,4
2021,11,njbk,145
2021,11,nmbk,9
2021,11,nmibk,2
2021,11,nvbk,78
2021,11,nyebk,140
2021,11,nynbk,20
2021,11,nysbk,166
2021,11,nywbk,10
2021,11,ohnbk,34
2021,11,ohsbk,18
2021,11,oknbk,2
2021,11,okwbk,12
2021,11,orbk,19
2021,11,paebk,40
2021,11,pambk,25
2021,11,pawbk,43
2021,11,prbk,48
2021,11,scbk,15
2021,11,sdbk,5
2021,11,tnebk,14
2021,11,tnmbk,44
2021,11,tnwbk,16
2021,11,txebk,51
2021,11,txnbk,250
2021,11,txsbk,713
2021,11,txwbk,77
2021,11,utbk,11
2021,11,vaebk,59
2021,11,vawbk,11
2021,11,vibk,1
2021,11,vtbk,1
2021,11,waebk,11
2021,11,wawbk,59
2021,11,wiebk,14
2021,11,wiwbk,18
2021,11,wvnbk,5
2021,11,wvsbk,9
2021,11,wybk,7
2021,12,akbk,2
2021,12,almbk,1
2021,12,alnbk,3
2021,12,alsbk,2
2021,12,arebk,6
2021,12,arwbk,2
2021,12,azbk,2
2021,12,cacbk,2
2021,12,canbk,7
2021,12,casbk,3
2021,12,cobk,11
2021,12,dcbk,3
2021,12,debk,1
2021,12,flmbk,4
2021,12,flnbk,2
2021,12,flsbk,2
2021,12,gambk,8
2021,12,ganbk,2
2021,12,ianbk,12
2021,12,iasbk,6
2021,12,idbk,2
2021,12,ilcbk,6
2021,12,ilsbk,1
2021,12,innbk,2
2021,12,insbk,4
2021,12,ksbk,24
2021,12,kyebk,3
2021,12,kywbk,5
2021,12,lawbk,2
2021,12,mabk,1
2021,12,mdbk,1
2021,12,miebk,4
2021,12,miwbk,2
2021,12,mnbk,28
2021,12,moebk,6
2021,12,mowbk,4
2021,12,msnbk,1
2021,12,mssbk,1
2021,12,mtbk,8
2021,12,ncebk,6
2021,12,ncwbk,5
2021,12,ndbk,4
2021,12,nebk,22
2021,12,njbk,1
2021,12,nmbk,1
2021,12,nynbk,4
2021,12,nysbk,1
2021,12,nywbk,2
2021,12,ohnbk,2
2021,12,ohsbk,1
2021,12,okebk,1
2021,12,oknbk,1
2021,12,okwbk,7
2021,12,orbk,4
2021,12,paebk,1
2021,12,pambk,1
2021,12,pawbk,5
2021,12,prbk,7
2021,12,scbk,3
2021,12,sdbk,12
2021,12,tnebk,4
2021,12,tnmbk,3
2021,12,txebk,2
2021,12,txnbk,1
2021,12,txwbk,4
2021,12,vaebk,3
2021,12,vawbk,2
2021,12,vtbk,5
2021,12,waebk,1
2021,12,wiebk,8
2021,12,wiwbk,28
2021,13,akbk,1349
2021,13,almbk,3218
2021,13,alnbk,3781
2021,13,alsbk,1687
2021,13,arebk,1653
2021,13,arwbk,791
2021,13,azbk,1270
2021,13,cacbk,2202
2021,13,caebk,27
2021,13,canbk,1243
2021,13,casbk,418
2021,13,cobk,1150
2021,13,ctbk,374
2021,13,dcbk,83
2021,13,debk,278
2021,13,flmbk,3063
2021,13,flnbk,243
2021,13,flsbk,4619
2021,13,gambk,2398
2021,13,ganbk,5664
2021,13,gasbk,2294
2021,13,gubk,32
2021,13,hibk,313
2021,13,ianbk,71
2021,13,iasbk,144
2021,13,idbk,174
2021,13,ilcbk,373
2021,13,ilnbk,4916
2021,13,ilsbk,447
2021,13,innbk,1283
2021,13,insbk,2710
2021,13,ksbk,1420
2021,13,kyebk,1118
2021,13,kywbk,1783
2021,13,laebk,760
2021,13,lambk,171
2021,13,lawbk,2475
2021,13,mabk,777
2021,13,mdbk,1845
2021,13,mebk,126
2021,13,miebk,2841
2021,13,miwbk,506
2021,13,mnbk,824
2021,13,moebk,1715
2021,13,mowbk,1454
2021,13,msnbk,1233
2021,13,mssbk,1266
2021,13,mtbk,69
2021,13,ncebk,1654
2021,13,ncmbk,1009
2021,13,ncwbk,678
2021,13,ndbk,32
2021,13,nebk,605
2021,13,nhbk,132
2021,13,njbk,2472
2021,13,nmbk,133
2021,13,nmibk,1
2021,13,nvbk,674
2021,13,nyebk,473
2021,13,nynbk,486
2021,13,nysbk,415
2021,13,nywbk,421
2021,13,ohnbk,1623
2021,13,ohsbk,2059
2021,13,okebk,57
2021,13,oknbk,93
2021,13,okwbk,451
2021,13,orbk,943
2021,13,paebk,1357
2021,13,pambk,955
2021,13,pawbk,994
2021,13,prbk,2376
2021,13,scbk,1702
2021,13,sdbk,60
2021,13,tnebk,2025
2021,13,tnmbk,1646
2021,13,tnwbk,3766
2021,13,txebk,1185
2021,13,txnbk,2130
2021,13,txsbk,1558
2021,13,txwbk,974
2021,13,utbk,1819
2021,13,vaebk,2876
2021,13,vawbk,892
2021,13,vibk,11
2021,13,vtbk,32
2021,13,waebk,285
2021,13,wawbk,872
2021,13,wiebk,1913
2021,13,wiwbk,434
2021,13,wvnbk,94
2021,13,wvsbk,81
2021,13,wybk,35
2021,7,akbk,9344
2021,7,almbk,1369
2021,7,alnbk,4393
2021,7,alsbk,1003
2021,7,arebk,2024
2021,7,arwbk,1208
2021,7,azbk,3497
2021,7,cacbk,21791
2021,7,caebk,212
2021,7,canbk,7494
2021,7,casbk,4896
2021,7,cobk,5754
2021,7,ctbk,2823
2021,7,dcbk,576
2021,7,debk,901
2021,7,flmbk,14758
2021,7,flnbk,1386
2021,7,flsbk,8528
2021,7,gambk,1814
2021,7,ganbk,8798
2021,7,gasbk,760
2021,7,gubk,296
2021,7,hibk,1009
2021,7,ianbk,1115
2021,7,iasbk,1648
2021,7,idbk,2024
2021,7,ilcbk,2254
2021,7,ilnbk,12744
2021,7,ilsbk,1271
2021,7,innbk,4568
2021,7,insbk,6456
2021,7,ksbk,2291
2021,7,kyebk,3489
2021,7,kywbk,3089
2021,7,laebk,896
2021,7,lambk,470
2021,7,lawbk,1355
2021,7,mabk,2629
2021,7,mdbk,6725
2021,7,mebk,665
2021,7,miebk,11389
2021,7,miwbk,2736
2021,7,mnbk,4840
2021,7,moebk,4229
2021,7,mowbk,2835
2021,7,msnbk,1349
2021,7,mssbk,2358
2021,7,mtbk,623
2021,7,ncebk,1307
2021,7,ncmbk,1028
2021,7,ncwbk,1013
2021,7,ndbk,515
2021,7,nebk,2112
2021,7,nhbk,961
2021,7,njbk,8521
2021,7,nmbk,1497
2021,7,nmibk,3
2021,7,nvbk,6834
2021,7,nyebk,5333
2021,7,nynbk,3053
2021,7,nysbk,3622
2021,7,nywbk,1802
2021,7,ohnbk,10304
2021,7,ohsbk,7537
2021,7,okebk,940
2021,7,oknbk,1461
2021,7,okwbk,3110
2021,7,orbk,4181
2021,7,paebk,2345
2021,7,pambk,2035
2021,7,pawbk,3189
2021,7,prbk,1844
2021,7,scbk,1831
2021,7,sdbk,555
2021,7,tnebk,4194
2021,7,tnmbk,2654
2021,7,tnwbk,1904
2021,7,txebk,2202
2021,7,txnbk,4587
2021,7,txsbk,3450
2021,7,txwbk,3484
2021,7,utbk,4087
2021,7,vaebk,7039
2021,7,vawbk,2195
2021,7,vibk,53
2021,7,vtbk,228
2021,7,waebk,1341
2021,7,wawbk,3949
2021,7,wiebk,5136
2021,7,wiwbk,2276
2021,7,wvnbk,623
2021,7,wvsbk,951
2021,7,wybk,547
2022,11,akbk,85
2022,11,almbk,11
2022,11,alnbk,21
2022,11,alsbk,15
2022,11,arebk,13
2022,11,arwbk,4
2022,11,azbk,132
2022,11,cacbk,212
2022,11,caebk,1
2022,11,canbk,44
2022,11,casbk,23
2022,11,cobk,59
2022,11,ctbk,13
2022,11,dcbk,16
2022,11,debk,266
2022,11,flmbk,261
2022,11,flnbk,26
2022,11,flsbk,193
2022,11,gambk,25
2022,11,ganbk,118
2022,11,gasbk,2
2022,11,gubk,16
2022,11,hibk,6
2022,11,ianbk,2
2022,11,iasbk,26
2022,11,idbk,13
2022,11,ilcbk,6
2022,11,ilnbk,71
2022,11,ilsbk,5
2022,11,innbk,20
2022,11,insbk,31
2022,11,ksbk,21
2022,11,kyebk,8
2022,11,kywbk,7
2022,11,laebk,18
2022,11,lambk,8
2022,11,lawbk,17
2022,11,mabk,53
2022,11,mdbk,67
2022,11,mebk,3
2022,11,miebk,45
2022,11,miwbk,9
2022,11,mnbk,12
2022,11,moebk,11
2022,11,mowbk,8
2022,11,msnbk,7
2022,11,mssbk,11
2022,11,mtbk,9
2022,11,ncebk,31
2022,11,ncmbk,8
2022,11,ncwbk,19
2022,11,ndbk,1
2022,11,nebk,9
2022,11,nhbk,2
2022,11,njbk,320
2022,11,nmbk,11
2022,11,nvbk,97
2022,11,nyebk,251
2022,11,nynbk,14
2022,11,nysbk,345
2022,11,nywbk,25
2022,11,ohnbk,27
2022,11,ohsbk,17
2022,11,oknbk,1
2022,11,okwbk,10
2022,11,orbk,18
2022,11,paebk,38
2022,11,pambk,7
2022,11,pawbk,38
2022,11,prbk,61
2022,11,scbk,11
2022,11,sdbk,1
2022,11,tnebk,10
2022,11,tnmbk,37
2022,11,tnwbk,19
2022,11,txebk,38
2022,11,txnbk,133
2022,11,txsbk,436
2022,11,txwbk,75
2022,11,utbk,16
2022,11,vaebk,166
2022,11,vawbk,18
2022,11,vibk,1
2022,11,waebk,2
2022,11,wawbk,37
2022,11,wiebk,11
2022,11,wiwbk,12
2022,11,wvnbk,1
2022,11,wvsbk,5
2022,11,wybk,2
2022,12,akbk,1
2022,12,almbk,2
2022,12,alnbk,4
2022,12,arebk,5
2022,12,arwbk,1
2022,12,azbk,2
2022,12,cacbk,1
2022,12,canbk,7
2022,12,cobk,3
2022,12,dcbk,1
2022,12,debk,1
2022,12,flmbk,7
2022,12,flsbk,1
2022,12,gambk,9
2022,12,ganbk,2
2022,12,ianbk,4
2022,12,iasbk,4
2022,12,idbk,2
2022,12,ilcbk,1
2022,12,ilnbk,1
2022,12,insbk,3
2022,12,ksbk,11
2022,12,kyebk,2
2022,12,kywbk,2
2022,12,lawbk,2
2022,12,mabk,1
2022,12,mdbk,1
2022,12,miebk,3
2022,12,mnbk,4
2022,12,mowbk,1
2022,12,mssbk,2
2022,12,mtbk,5
2022,12,ncebk,5
2022,12,nebk,12
2022,12,njbk,1
2022,12,nmbk,1
2022,12,nynbk,12
2022,12,nysbk,2
2022,12,nywbk,1
2022,12,ohsbk,2
2022,12,okwbk,4
2022,12,orbk,4
2022,12,pambk,3
2022,12,pawbk,3
2022,12,prbk,11
2022,12,scbk,1
2022,12,sdbk,4
2022,12,tnebk,1
2022,12,txnbk,3
2022,12,utbk,1
2022,12,vawbk,1
2022,12,waebk,2
2022,12,wiebk,7
2022,12,wiwbk,4
2022,13,akbk,1406
2022,13,almbk,3958
2022,13,alnbk,5135
2022,13,alsbk,2238
2022,13,arebk,2075
2022,13,arwbk,927
2022,13,azbk,1295
2022,13,cacbk,2706
2022,13,caebk,33
2022,13,canbk,1378
2022,13,casbk,459
2022,13,cobk,1179
2022,13,ctbk,494
2022,13,dcbk,99
2022,13,debk,381
2022,13,flmbk,3643
2022,13,flnbk,382
2022,13,flsbk,4874
2022,13,gambk,3272
2022,13,ganbk,7206
2022,13,gasbk,2866
2022,13,gubk,37
2022,13,hibk,317
2022,13,ianbk,76
2022,13,iasbk,216
2022,13,idbk,163
2022,13,ilcbk,463
2022,13,ilnbk,6838
2022,13,ilsbk,658
2022,13,innbk,1750
2022,13,insbk,3045
2022,13,ksbk,1571
2022,13,kyebk,1193
2022,13,kywbk,2222
2022,13,laebk,901
2022,13,lambk,292
2022,13,lawbk,3707
2022,13,mabk,1103
2022,13,mdbk,2473
2022,13,mebk,202
2022,13,miebk,3860
2022,13,miwbk,702
2022,13,mnbk,1268
2022,13,moebk,1996
2022,13,mowbk,1764
2022,13,msnbk,1989
2022,13,mssbk,1837
2022,13,mtbk,83
2022,13,ncebk,2076
2022,13,ncmbk,1104
2022,13,ncwbk,746
2022,13,ndbk,51
2022,13,nebk,698
2022,13,nhbk,186
2022,13,njbk,4214
2022,13,nmbk,142
2022,13,nvbk,777
2022,13,nyebk,2006
2022,13,nynbk,649
2022,13,nysbk,688
2022,13,nywbk,483
2022,13,ohnbk,1951
2022,13,ohsbk,2523
2022,13,okebk,64
2022,13,oknbk,119
2022,13,okwbk,591
2022,13,orbk,911
2022,13,paebk,1752
2022,13,pambk,1101
2022,13,pawbk,1226
2022,13,prbk,2407
2022,13,scbk,2167
2022,13,sdbk,73
2022,13,tnebk,2558
2022,13,tnmbk,2018
2022,13,tnwbk,5092
2022,13,txebk,1416
2022,13,txnbk,2859
2022,13,txsbk,2307
2022,13,txwbk,1498
2022,13,utbk,1942
2022,13,vaebk,3483
2022,13,vawbk,1031
2022,13,vibk,11
2022,13,vtbk,53
2022,13,waebk,237
2022,13,wawbk,919
2022,13,wiebk,2151
2022,13,wiwbk,580
2022,13,wvnbk,110
2022,13,wvsbk,106
2022,13,wybk,45
2022,7,akbk,7434
2022,7,almbk,1085
2022,7,alnbk,3579
2022,7,alsbk,701
2022,7,arebk,1592
2022,7,arwbk,730
2022,7,azbk,2465
2022,7,cacbk,14933
2022,7,caebk,148
2022,7,canbk,4969
2022,7,casbk,3146
2022,7,cobk,3953
2022,7,ctbk,2033
2022,7,dcbk,438
2022,7,debk,666
2022,7,flmbk,10693
2022,7,flnbk,1126
2022,7,flsbk,5509
2022,7,gambk,1525
2022,7,ganbk,7241
2022,7,gasbk,563
2022,7,gubk,188
2022,7,hibk,668
2022,7,ianbk,751
2022,7,iasbk,1247
2022,7,idbk,1330
2022,7,ilcbk,1757
2022,7,ilnbk,9661
2022,7,ilsbk,935
2022,7,innbk,3310
2022,7,insbk,4964
2022,7,ksbk,1640
2022,7,kyebk,2712
2022,7,kywbk,2374
2022,7,laebk,570
2022,7,lambk,405
2022,7,lawbk,1013
2022,7,mabk,2273
2022,7,mdbk,4943
2022,7,mebk,453
2022,7,miebk,9712
2022,7,miwbk,2053
2022,7,mnbk,4274
2022,7,moebk,3046
2022,7,mowbk,1974
2022,7,msnbk,1237
2022,7,mssbk,2197
2022,7,mtbk,495
2022,7,ncebk,890
2022,7,ncmbk,648
2022,7,ncwbk,627
2022,7,ndbk,360
2022,7,nebk,1503
2022,7,nhbk,662
2022,7,njbk,5966
2022,7,nmbk,1031
2022,7,nmibk,3
2022,7,nvbk,4690
2022,7,nyebk,4208
2022,7,nynbk,2245
2022,7,nysbk,2542
2022,7,nywbk,1274
2022,7,ohnbk,8171
2022,7,ohsbk,5675
2022,7,okebk,692
2022,7,oknbk,1184
2022,7,okwbk,2468
2022,7,orbk,3173
2022,7,paebk,1656
2022,7,pambk,1461
2022,7,pawbk,2403
2022,7,prbk,1472
2022,7,scbk,1308
2022,7,sdbk,474
2022,7,tnebk,3450
2022,7,tnmbk,2160
2022,7,tnwbk,1687
2022,7,txebk,1863
2022,7,txnbk,3593
2022,7,txsbk,2627
2022,7,txwbk,2727
2022,7,utbk,3233
2022,7,vaebk,4994
2022,7,vawbk,1609
2022,7,vibk,22
2022,7,vtbk,154
2022,7,waebk,1009
2022,7,wawbk,2946
2022,7,wiebk,3554
2022,7,wiwbk,1578
2022,7,wvnbk,469
2022,7,wvsbk,723
2022,7,wybk,420
2023,11,akbk,82
2023,11,almbk,6
2023,11,alnbk,30
2023,11,alsbk,12
2023,11,arebk,9
2023,11,arwbk,13
2023,11,azbk,123
2023,11,cacbk,279
2023,11,caebk,8
2023,11,canbk,63
2023,11,casbk,15
2023,11,cobk,55
2023,11,ctbk,22
2023,11,dcbk,12
2023,11,debk,768
2023,11,flmbk,229
2023,11,flnbk,42
2023,11,flsbk,268
2023,11,gambk,21
2023,11,ganbk,146
2023,11,gasbk,5
2023,11,gubk,48
2023,11,hibk,10
2023,11,ianbk,8
2023,11,iasbk,3
2023,11,idbk,8
2023,11,ilcbk,3
2023,11,ilnbk,85
2023,11,ilsbk,5
2023,11,innbk,18
2023,11,insbk,38
2023,11,ksbk,24
2023,11,kyebk,9
2023,11,kywbk,17
2023,11,laebk,22
2023,11,lambk,6
2023,11,lawbk,26
2023,11,mabk,65
2023,11,mdbk,61
2023,11,mebk,8
2023,11,miebk,37
2023,11,miwbk,7
2023,11,mnbk,9
2023,11,moebk,14
2023,11,mowbk,17
2023,11,msnbk,20
2023,11,mssbk,30
2023,11,mtbk,7
2023,11,ncebk,48
2023,11,ncmbk,8
2023,11,ncwbk,41
2023,11,ndbk,3
2023,11,nebk,16
2023,11,nhbk,4
2023,11,njbk,284
2023,11,nmbk,5
2023,11,nvbk,86
2023,11,nyebk,372
2023,11,nynbk,28
2023,11,nysbk,307
2023,11,nywbk,25
2023,11,ohnbk,29
2023,11,ohsbk,21
2023,11,okebk,4
2023,11,oknbk,1
2023,11,okwbk,17
2023,11,orbk,25
2023,11,paebk,31
2023,11,pambk,20
2023,11,pawbk,53
2023,11,prbk,75
2023,11,scbk,34
2023,11,tnebk,9
2023,11,tnmbk,68
2023,11,tnwbk,20
2023,11,txebk,54
2023,11,txnbk,127
2023,11,txsbk,795
2023,11,txwbk,95
2023,11,utbk,26
2023,11,vaebk,36
2023,11,vawbk,11
2023,11,vibk,1
2023,11,waebk,36
2023,11,wawbk,32
2023,11,wiebk,28
2023,11,wiwbk,8
2023,11,wvnbk,10
2023,11,wvsbk,8
2023,11,wybk,3
2023,12,akbk,2
2023,12,almbk,3
2023,12,arebk,2
2023,12,azbk,2
2023,12,cacbk,1
2023,12,canbk,8
2023,12,cobk,1
2023,12,dcbk,1
2023,12,debk,1
2023,12,flmbk,3
2023,12,flsbk,3
2023,12,gambk,5
2023,12,ganbk,8
2023,12,ianbk,3
2023,12,idbk,2
2023,12,insbk,1
2023,12,ksbk,5
2023,12,kywbk,3
2023,12,lawbk,7
2023,12,mabk,1
2023,12,mdbk,1
2023,12,mnbk,4
2023,12,moebk,1
2023,12,mowbk,4
2023,12,mssbk,2
2023,12,mtbk,1
2023,12,ncebk,6
2023,12,ndbk,1
2023,12,nebk,6
2023,12,njbk,2
2023,12,nynbk,7
2023,12,nysbk,2
2023,12,ohnbk,1
2023,12,okebk,1
2023,12,okwbk,2
2023,12,orbk,2
2023,12,pambk,2
2023,12,pawbk,2
2023,12,prbk,6
2023,12,sdbk,5
2023,12,tnebk,1
2023,12,tnmbk,2
2023,12,txebk,3
2023,12,txnbk,5
2023,12,txsbk,2
2023,12,vawbk,1
2023,12,vtbk,2
2023,12,wiebk,2
2023,13,akbk,1501
2023,13,almbk,4432
2023,13,alnbk,5875
2023,13,alsbk,2442
2023,13,arebk,2363
2023,13,arwbk,1132
2023,13,azbk,1572
2023,13,cacbk,3364
2023,13,caebk,51
2023,13,canbk,1760
2023,13,casbk,510
2023,13,cobk,1281
2023,13,ctbk,601
2023,13,dcbk,109
2023,13,debk,443
2023,13,flmbk,3774
2023,13,flnbk,486
2023,13,flsbk,4964
2023,13,gambk,3933
2023,13,ganbk,8724
2023,13,gasbk,3311
2023,13,gubk,68
2023,13,hibk,351
2023,13,ianbk,129
2023,13,iasbk,302
2023,13,idbk,181
2023,13,ilcbk,616
2023,13,ilnbk,7858
2023,13,ilsbk,727
2023,13,innbk,2189
2023,13,insbk,3583
2023,13,ksbk,1711
2023,13,kyebk,1663
2023,13,kywbk,2865
2023,13,laebk,1561
2023,13,lambk,413
2023,13,lawbk,4094
2023,13,mabk,1206
2023,13,mdbk,3188
2023,13,mebk,246
2023,13,miebk,4814
2023,13,miwbk,935
2023,13,mnbk,1779
2023,13,moebk,2288
2023,13,mowbk,2007
2023,13,msnbk,2607
2023,13,mssbk,2256
2023,13,mtbk,91
2023,13,ncebk,2637
2023,13,ncmbk,1055
2023,13,ncwbk,897
2023,13,ndbk,61
2023,13,nebk,741
2023,13,nhbk,201
2023,13,njbk,4912
2023,13,nmbk,170
2023,13,nmibk,2
2023,13,nvbk,1162
2023,13,nyebk,3709
2023,13,nynbk,854
2023,13,nysbk,945
2023,13,nywbk,690
2023,13,ohnbk,2209
2023,13,ohsbk,2751
2023,13,okebk,79
2023,13,oknbk,147
2023,13,okwbk,785
2023,13,orbk,1510
2023,13,paebk,2063
2023,13,pambk,1373
2023,13,pawbk,1435
2023,13,prbk,2756
2023,13,scbk,2593
2023,13,sdbk,156
2023,13,tnebk,2893
2023,13,tnmbk,2299
2023,13,tnwbk,6164
2023,13,txebk,1877
2023,13,txnbk,3597
2023,13,txsbk,3145
2023,13,txwbk,1932
2023,13,utbk,2133
2023,13,vaebk,4257
2023,13,vawbk,1276
2023,13,vibk,6
2023,13,vtbk,38
2023,13,waebk,314
2023,13,wawbk,1151
2023,13,wiebk,2421
2023,13,wiwbk,661
2023,13,wvnbk,124
2023,13,wvsbk,113
2023,13,wybk,51
2023,7,akbk,7596
2023,7,almbk,1105
2023,7,alnbk,3609
2023,7,alsbk,765
2023,7,arebk,1797
2023,7,arwbk,770
2023,7,azbk,2901
2023,7,cacbk,16073
2023,7,caebk,155
2023,7,canbk,6256
2023,7,casbk,3335
2023,7,cobk,4485
2023,7,ctbk,2192
2023,7,dcbk,439
2023,7,debk,876
2023,7,flmbk,11329
2023,7,flnbk,1268
2023,7,flsbk,5339
2023,7,gambk,1673
2023,7,ganbk,8536
2023,7,gasbk,562
2023,7,gubk,232
2023,7,hibk,677
2023,7,ianbk,907
2023,7,iasbk,1332
2023,7,idbk,1486
2023,7,ilcbk,1880
2023,7,ilnbk,10815
2023,7,ilsbk,923
2023,7,innbk,3519
2023,7,insbk,4877
2023,7,ksbk,1773
2023,7,kyebk,3009
2023,7,kywbk,2566
2023,7,laebk,589
2023,7,lambk,442
2023,7,lawbk,1040
2023,7,mabk,2423
2023,7,mdbk,5781
2023,7,mebk,474
2023,7,miebk,10596
2023,7,miwbk,2122
2023,7,mnbk,4606
2023,7,moebk,3098
2023,7,mowbk,1915
2023,7,msnbk,1331
2023,7,mssbk,2409
2023,7,mtbk,528
2023,7,ncebk,973
2023,7,ncmbk,752
2023,7,ncwbk,759
2023,7,ndbk,397
2023,7,nebk,1509
2023,7,nhbk,628
2023,7,njbk,6219
2023,7,nmbk,938
2023,7,nmibk,6
2023,7,nvbk,5189
2023,7,nyebk,5019
2023,7,nynbk,2366
2023,7,nysbk,2733
2023,7,nywbk,1304
2023,7,ohnbk,9149
2023,7,ohsbk,6166
2023,7,okebk,826
2023,7,oknbk,1300
2023,7,okwbk,2676
2023,7,orbk,3695
2023,7,paebk,1759
2023,7,pambk,1581
2023,7,pawbk,2405
2023,7,prbk,1363
2023,7,scbk,1292
2023,7,sdbk,422
2023,7,tnebk,3771
2023,7,tnmbk,2290
2023,7,tnwbk,1974
2023,7,txebk,2185
2023,7,txnbk,4248
2023,7,txsbk,3189
2023,7,txwbk,2954
2023,7,utbk,3501
2023,7,vaebk,5427
2023,7,vawbk,1616
2023,7,vibk,15
2023,7,vtbk,168
2023,7,waebk,1262
2023,7,wawbk,3373
2023,7,wiebk,3504
2023,7,wiwbk,1534
2023,7,wvnbk,485
2023,7,wvsbk,704
2023,7,wybk,399
2024,11,akbk,101
2024,11,almbk,26
2024,11,alnbk,37
2024,11,alsbk,17
2024,11,arebk,21
2024,11,arwbk,22
2024,11,azbk,213
2024,11,cacbk,302
2024,11,caebk,9
2024,11,canbk,65
2024,11,casbk,40
2024,11,cobk,92
2024,11,ctbk,18
2024,11,dcbk,18
2024,11,debk,951
2024,11,flmbk,380
2024,11,flnbk,43
2024,11,flsbk,231
2024,11,gambk,31
2024,11,ganbk,560
2024,11,gasbk,9
2024,11,gubk,60
2024,11,hibk,7
2024,11,ianbk,12
2024,11,iasbk,16
2024,11,idbk,22
2024,11,ilcbk,8
2024,11,ilnbk,165
2024,11,ilsbk,6
2024,11,innbk,25
2024,11,insbk,41
2024,11,ksbk,40
2024,11,kyebk,14
2024,11,kywbk,16
2024,11,laebk,44
2024,11,lambk,11
2024,11,lawbk,37
2024,11,mabk,81
2024,11,mdbk,78
2024,11,mebk,12
2024,11,miebk,49
2024,11,miwbk,9
2024,11,mnbk,23
2024,11,moebk,44
2024,11,mowbk,19
2024,11,msnbk,17
2024,11,mssbk,24
2024,11,mtbk,8
2024,11,ncebk,64
2024,11,ncmbk,9
2024,11,ncwbk,27
2024,11,ndbk,13
2024,11,nebk,24
2024,11,nhbk,6
2024,11,njbk,1128
2024,11,nmbk,8
2024,11,nmibk,10
2024,11,nvbk,85
2024,11,nyebk,479
2024,11,nynbk,24
2024,11,nysbk,290
2024,11,nywbk,22
2024,11,ohnbk,43
2024,11,ohsbk,13
2024,11,okebk,3
2024,11,oknbk,3
2024,11,okwbk,9
2024,11,orbk,30
2024,11,paebk,63
2024,11,pambk,25
2024,11,pawbk,110
2024,11,prbk,78
2024,11,scbk,32
2024,11,sdbk,5
2024,11,tnebk,17
2024,11,tnmbk,82
2024,11,tnwbk,32
2024,11,txebk,88
2024,11,txnbk,264
2024,11,txsbk,806
2024,11,txwbk,127
2024,11,utbk,24
2024,11,vaebk,76
2024,11,vawbk,13
2024,11,vibk,1
2024,11,vtbk,2
2024,11,waebk,18
2024,11,wawbk,61
2024,11,wiebk,19
2024,11,wiwbk,11
2024,11,wvnbk,8
2024,11,wvsbk,10
2024,11,wybk,10
2024,12,akbk,1
2024,12,almbk,2
2024,12,alnbk,3
2024,12,alsbk,1
2024,12,arebk,10
2024,12,arwbk,6
2024,12,azbk,1
2024,12,cacbk,2
2024,12,caebk,1
2024,12,canbk,15
2024,12,cobk,2
2024,12,flmbk,3
2024,12,flsbk,5
2024,12,gambk,8
2024,12,ganbk,1
2024,12,gasbk,3
2024,12,ianbk,4
2024,12,iasbk,5
2024,12,idbk,1
2024,12,ilcbk,3
2024,12,insbk,1
2024,12,ksbk,14
2024,12,kyebk,1
2024,12,kywbk,1
2024,12,lawbk,13
2024,12,mabk,2
2024,12,mdbk,1
2024,12,mebk,1
2024,12,miebk,3
2024,12,miwbk,5
2024,12,mnbk,2
2024,12,mowbk,4
2024,12,msnbk,3
2024,12,mssbk,1
2024,12,mtbk,1
2024,12,ncebk,3
2024,12,ncwbk,2
2024,12,ndbk,1
2024,12,nebk,15
2024,12,njbk,1
2024,12,nynbk,9
2024,12,nywbk,3
2024,12,ohnbk,4
2024,12,okwbk,1
2024,12,orbk,6
2024,12,pawbk,2
2024,12,prbk,9
2024,12,sdbk,1
2024,12,tnebk,2
2024,12,txnbk,5
2024,12,txsbk,1
2024,12,vaebk,1
2024,12,waebk,1
2024,12,wiebk,2
2024,13,akbk,1905
2024,13,almbk,4719
2024,13,alnbk,6592
2024,13,alsbk,2733
2024,13,arebk,2543
2024,13,arwbk,1294
2024,13,azbk,1975
2024,13,cacbk,3781
2024,13,caebk,53
2024,13,canbk,2093
